gene_id,total_counts,n_cells_by_counts,is_mitochondrial
CTD-3064M3.7,0.0,0,False
AC138647.1,0.0,0,False
RP11-953B20.1,0.0,0,False
LINC00051,0.0,0,False
TSNARE1,15.0,14,False
RP13-467H17.1,2.0,2,False
BAI1,1.0,1,False
ARC,4.0,3,False
AP006547.3,0.0,0,False
AC145123.2,0.0,0,False
PSCA,1.0,1,False
LY6K,1.0,1,False
CTD-2292P10.4,0.0,0,False
THEM6,71.0,62,False
CTD-2292P10.2,0.0,0,False
SLURP1,0.0,0,False
LYPD2,61.0,18,False
RP11-706C16.7,0.0,0,False
LYNX1,8.0,8,False
LY6D,0.0,0,False
RP11-706C16.8,0.0,0,False
RP11-706C16.5,0.0,0,False
GML,0.0,0,False
CYP11B1,0.0,0,False
CYP11B2,0.0,0,False
RP11-273G15.2,12.0,12,False
LY6E,4940.0,1793,False
C8orf31,10.0,9,False
RP11-520P18.5,0.0,0,False
LY6H,0.0,0,False
GPIHBP1,0.0,0,False
ZFP41,7.0,7,False
ZFP41-1,0.0,0,False
GLI4,98.0,96,False
RP13-582O9.5,48.0,48,False
ZNF696,10.0,10,False
RP13-582O9.7,12.0,12,False
TOP1MT,97.0,80,False
RHPN1-AS1,1.0,1,False
RHPN1,37.0,36,False
RP11-909N17.2,0.0,0,False
RP11-909N17.3,0.0,0,False
MAFA,0.0,0,False
ZC3H3,56.0,56,False
RP11-661A12.5,5.0,5,False
7SK-1,1.0,1,False
GSDMD,511.0,451,False
MROH6,27.0,26,False
RP11-661A12.9,0.0,0,False
NAPRT1,434.0,335,False
RP11-661A12.7,38.0,38,False
EEF1D,13130.0,2594,False
TIGD5,5.0,5,False
RP11-661A12.14,3.0,3,False
PYCRL,25.0,23,False
TSTA3,283.0,260,False
RP11-661A12.12,3.0,3,False
ZNF623,25.0,25,False
ZNF707,18.0,17,False
RP11-429J17.2,4.0,4,False
CCDC166,0.0,0,False
RP11-429J17.4,0.0,0,False
MAPK15,0.0,0,False
RP11-429J17.5,0.0,0,False
FAM83H,1.0,1,False
FAM83H-AS1,0.0,0,False
RP11-429J17.7,0.0,0,False
RP11-429J17.8,0.0,0,False
SCRIB,17.0,17,False
PUF60,496.0,443,False
NRBP2,11.0,11,False
EPPK1,4.0,4,False
PLEC,138.0,130,False
PARP10,163.0,156,False
GRINA,326.0,272,False
SPATC1,1.0,1,False
CTD-3065J16.6,0.0,0,False
OPLAH,3.0,3,False
CTD-3065J16.9,4.0,4,False
EXOSC4,116.0,112,False
GPAA1,287.0,253,False
CYC1,648.0,522,False
SHARPIN,314.0,251,False
MAF1,783.0,612,False
KIAA1875,1.0,1,False
FAM203A,0.0,0,False
MROH1,25.0,25,False
KM-PA-2,0.0,0,False
SCXB,0.0,0,False
FAM203B,0.0,0,False
BOP1,3.0,3,False
SCXA,0.0,0,False
HSF1,256.0,240,False
GS1-393G12.12,2.0,2,False
DGAT1,46.0,44,False
SCRT1,0.0,0,False
TMEM249,0.0,0,False
GS1-393G12.13,3.0,3,False
SLC52A2,158.0,152,False
FBXL6,30.0,30,False
ADCK5,32.0,32,False
CPSF1,74.0,72,False
GS1-393G12.14,3.0,3,False
SLC39A4,111.0,108,False
VPS28,1399.0,953,False
TONSL,8.0,8,False
AC084125.4,0.0,0,False
CYHR1,113.0,109,False
CTD-2517M22.16,1.0,1,False
KIFC2,20.0,20,False
FOXH1,1.0,1,False
PPP1R16A,30.0,30,False
GPT,1.0,1,False
MFSD3,32.0,31,False
RECQL4,2.0,2,False
CTD-2517M22.17,0.0,0,False
LRRC14,62.0,61,False
LRRC24,3.0,3,False
C8orf82,62.0,60,False
ARHGAP39,0.0,0,False
CTD-2517M22.9,0.0,0,False
AF186192.1,0.0,0,False
AF186192.6,0.0,0,False
ZNF251,24.0,24,False
ZNF34,31.0,31,False
RPL8,25320.0,2664,False
ZNF517,5.0,5,False
ZNF7,61.0,61,False
COMMD5,241.0,197,False
ZNF250,37.0,37,False
ZNF16,27.0,26,False
RP5-1047A19.4,0.0,0,False
ZNF252P-AS1,3.0,3,False
C8orf33,113.0,110,False
MIR1302-9,1.0,1,False
FAM138C,0.0,0,False
RP11-143M1.2,0.0,0,False
RP11-143M1.3,0.0,0,False
RP11-143M1.4,0.0,0,False
FOXD4,0.0,0,False
CBWD1,202.0,187,False
C9orf66,30.0,30,False
DOCK8,381.0,346,False
RP11-59O6.3,0.0,0,False
RP11-165F24.3,1.0,1,False
KANK1,7.0,7,False
RP11-130C19.3,0.0,0,False
DMRT1,0.0,0,False
DMRT3,0.0,0,False
DMRT2,0.0,0,False
SMARCA2,90.0,85,False
RP11-264I13.2,1.0,1,False
RP11-125B21.2,0.0,0,False
RP11-91N2.3,0.0,0,False
VLDLR,1.0,1,False
KCNV2,0.0,0,False
KIAA0020,119.0,114,False
RP11-32F11.2,0.0,0,False
RFX3,31.0,31,False
AL365202.1,0.0,0,False
RP11-509J21.1,1.0,1,False
RP11-509J21.2,8.0,6,False
RP11-509J21.3,2.0,2,False
RP11-509J21.4,0.0,0,False
GLIS3,1.0,1,False
RP11-252M18.3,0.0,0,False
GLIS3-AS1,0.0,0,False
RP11-358M14.2,0.0,0,False
SLC1A1,0.0,0,False
SPATA6L,2.0,2,False
PPAPDC2,14.0,12,False
RP11-6J24.6,12.0,12,False
CDC37L1,140.0,138,False
AK3,149.0,143,False
RCL1,74.0,58,False
RP11-125K10.5,0.0,0,False
AL158147.2,0.0,0,False
JAK2,38.0,38,False
AL161450.1,0.0,0,False
INSL6,0.0,0,False
INSL4,0.0,0,False
RLN2,21.0,18,False
RLN1,6.0,6,False
RP11-12D24.10,0.0,0,False
PLGRKT,243.0,214,False
CD274,8.0,7,False
PDCD1LG2,2.0,2,False
RP11-574F11.3,0.0,0,False
KIAA1432,36.0,36,False
RP11-207C16.4,0.0,0,False
ERMP1,13.0,13,False
KIAA2026,112.0,110,False
MLANA,0.0,0,False
RANBP6,29.0,28,False
RP11-218I7.2,0.0,0,False
IL33,0.0,0,False
TPD52L3,0.0,0,False
UHRF2,83.0,82,False
RP11-307L3.4,0.0,0,False
C9orf38,13.0,13,False
GLDC,0.0,0,False
RP11-390F4.6,0.0,0,False
RP11-390F4.10,0.0,0,False
RP11-390F4.3,4.0,4,False
KDM4C,106.0,102,False
RP11-77E14.2,1.0,1,False
TMEM261,393.0,346,False
RP11-29B9.1,0.0,0,False
RP11-29B9.2,0.0,0,False
PTPRD,0.0,0,False
RP11-75C9.1,0.0,0,False
RP11-75C9.2,0.0,0,False
RP11-527D15.1,0.0,0,False
RP11-87N24.2,0.0,0,False
RP11-87N24.3,0.0,0,False
RP11-109M17.2,0.0,0,False
RP11-23D5.1,0.0,0,False
RP11-74C3.1,0.0,0,False
TYRP1,0.0,0,False
RP11-3L8.3,0.0,0,False
LURAP1L,2.0,2,False
MPDZ,0.0,0,False
RP11-536O18.2,0.0,0,False
RP11-536O18.1,0.0,0,False
LINC00583,0.0,0,False
RP11-284P20.3,0.0,0,False
NFIB,0.0,0,False
RP11-120J1.1,0.0,0,False
RP11-408A13.3,0.0,0,False
RP11-408A13.4,5.0,5,False
ZDHHC21,42.0,42,False
CER1,0.0,0,False
FREM1,0.0,0,False
TTC39B,41.0,41,False
SNAPC3,81.0,80,False
PSIP1,629.0,508,False
CCDC171,2.0,2,False
C9orf92,0.0,0,False
BNC2,3.0,3,False
RP11-183I6.2,0.0,0,False
RP11-62F24.1,0.0,0,False
RP11-62F24.2,0.0,0,False
RP11-132E11.2,0.0,0,False
CNTLN,24.0,23,False
SH3GL2,0.0,0,False
RP11-570H19.2,0.0,0,False
ADAMTSL1,0.0,0,False
FAM154A,1.0,1,False
RRAGA,287.0,265,False
HAUS6,44.0,44,False
PLIN2,335.0,298,False
DENND4C,47.0,46,False
RP11-146N23.4,1.0,1,False
RP11-513M16.7,3.0,3,False
RP11-513M16.8,4.0,4,False
RPS6,62546.0,2687,False
ACER2,0.0,0,False
SLC24A2,0.0,0,False
RP11-378I6.1,0.0,0,False
MLLT3,84.0,83,False
FOCAD,10.0,10,False
RP11-4E23.2,0.0,0,False
PTPLAD2,281.0,251,False
IFNB1,0.0,0,False
IFNW1,0.0,0,False
IFNA21,0.0,0,False
IFNA4,0.0,0,False
IFNA7,0.0,0,False
IFNA10,0.0,0,False
IFNA16,0.0,0,False
IFNA17,0.0,0,False
IFNA14,0.0,0,False
IFNA5,0.0,0,False
KLHL9,49.0,48,False
IFNA6,0.0,0,False
IFNA13,0.0,0,False
IFNA2,0.0,0,False
RP11-354P17.15,0.0,0,False
IFNA8,0.0,0,False
IFNA1,0.0,0,False
IFNE,0.0,0,False
MTAP,82.0,79,False
RP11-145E5.5,0.0,0,False
RP11-70L8.4,0.0,0,False
C9orf53,0.0,0,False
CDKN2A,69.0,28,False
CDKN2B-AS1,2.0,2,False
CDKN2B,8.0,8,False
RP11-408N14.1,0.0,0,False
DMRTA1,0.0,0,False
RP11-399D6.2,0.0,0,False
RP11-370B11.3,0.0,0,False
RP11-315I14.2,0.0,0,False
ELAVL2,0.0,0,False
RP11-321L2.1,0.0,0,False
RP11-321L2.2,0.0,0,False
IZUMO3,0.0,0,False
RP11-20A20.2,0.0,0,False
TUSC1,3.0,3,False
RP11-33G16.1,0.0,0,False
RP11-18A15.1,0.0,0,False
RP11-337A23.6,0.0,0,False
CAAP1,61.0,60,False
PLAA,66.0,63,False
IFT74,49.0,46,False
RP11-337A23.3,0.0,0,False
LRRC19,1.0,1,False
RP11-56F10.3,0.0,0,False
TEK,0.0,0,False
LINC00032,0.0,0,False
EQTN,0.0,0,False
MOB3B,15.0,15,False
RP11-298E2.2,0.0,0,False
IFNK,0.0,0,False
C9orf72,78.0,75,False
RP11-575I8.1,0.0,0,False
LINGO2,1.0,1,False
RP11-271O3.1,0.0,0,False
ACO1,21.0,21,False
DDX58,89.0,86,False
TOPORS,101.0,97,False
TOPORS-AS1,213.0,194,False
NDUFB6,441.0,356,False
GVQW1,4.0,4,False
TAF1L,0.0,0,False
RP11-555J4.4,0.0,0,False
RP11-555J4.3,0.0,0,False
TMEM215,0.0,0,False
RP11-462B18.2,0.0,0,False
APTX,99.0,94,False
DNAJA1,1081.0,797,False
SMU1,139.0,122,False
B4GALT1,107.0,102,False
RP11-326F20.5,9.0,9,False
SPINK4,0.0,0,False
BAG1,554.0,473,False
CHMP5,711.0,590,False
NFX1,109.0,101,False
AQP7,0.0,0,False
RP11-311H10.4,0.0,0,False
AQP3,728.0,448,False
NOL6,24.0,24,False
RP11-255A11.2,0.0,0,False
ANKRD18B,4.0,4,False
CYP4F26P,1.0,1,False
RP11-384P7.7,0.0,0,False
RP11-384P7.5,0.0,0,False
RP11-384P7.6,0.0,0,False
PRSS3,0.0,0,False
RP11-133O22.6,0.0,0,False
UBE2R2,230.0,193,False
RP11-176F3.7,0.0,0,False
UBAP2,48.0,41,False
RP11-537H15.3,0.0,0,False
DCAF12,71.0,68,False
UBAP1,117.0,116,False
KIF24,0.0,0,False
NUDT2,264.0,245,False
KIAA1161,1.0,1,False
C9orf24,3.0,3,False
FAM219A,19.0,18,False
DNAI1,0.0,0,False
ENHO,52.0,26,False
RP11-296L22.8,1.0,1,False
CNTFR,0.0,0,False
CNTFR-AS1,0.0,0,False
RPP25L,245.0,224,False
DCTN3,792.0,629,False
ARID3C,0.0,0,False
SIGMAR1,119.0,116,False
GALT,220.0,180,False
GALT-1,0.0,0,False
IL11RA,35.0,34,False
CCL27,6.0,6,False
RP11-195F19.5,15.0,15,False
RP11-195F19.9,4.0,4,False
CCL19,0.0,0,False
CCL21,0.0,0,False
FAM205A,0.0,0,False
KIAA1045,0.0,0,False
DNAJB5,6.0,6,False
C9orf131,0.0,0,False
FLJ00273,0.0,0,False
VCP,411.0,357,False
FANCG,25.0,23,False
PIGO,48.0,47,False
RP11-182N22.8,0.0,0,False
STOML2,463.0,346,False
FAM214B,66.0,63,False
UNC13B,1.0,1,False
AL160274.1,0.0,0,False
RUSC2,2.0,2,False
FAM166B,1.0,1,False
TESK1,32.0,30,False
CD72,158.0,122,False
RP11-331F9.3,1.0,1,False
RP11-331F9.4,1.0,1,False
SIT1,457.0,390,False
RMRP,2.0,2,False
CCDC107,595.0,456,False
ARHGEF39,10.0,9,False
CA9,0.0,0,False
TPM2,10.0,8,False
TLN1,392.0,340,False
CREB3,133.0,127,False
GBA2,37.0,36,False
RGP1,63.0,63,False
MSMP,3.0,2,False
RP11-112J3.15,1.0,1,False
RP11-112J3.16,9.0,9,False
NPR2,5.0,5,False
SPAG8,5.0,5,False
HINT2,393.0,352,False
TMEM8B,18.0,16,False
FAM221B,1.0,1,False
OR13J1,0.0,0,False
HRCT1,0.0,0,False
LINC00961,0.0,0,False
RP11-327L3.3,0.0,0,False
OR2S2,0.0,0,False
RECK,53.0,51,False
GLIPR2,763.0,599,False
CCIN,0.0,0,False
CLTA,1068.0,780,False
GNE,9.0,9,False
RNF38,76.0,74,False
MELK,1.0,1,False
PAX5,36.0,35,False
RP11-344B23.2,0.0,0,False
RP11-297B17.3,7.0,6,False
RP11-465M18.1,0.0,0,False
RP11-220I1.5,0.0,0,False
RP11-220I1.1,182.0,173,False
RP11-220I1.2,0.0,0,False
ZCCHC7,195.0,181,False
RP11-397D12.4,0.0,0,False
GRHPR,394.0,349,False
ZBTB5,8.0,8,False
POLR1E,83.0,80,False
RP11-613M10.6,0.0,0,False
FBXO10,6.0,6,False
RP11-613M10.8,0.0,0,False
TOMM5,167.0,157,False
RP11-613M10.9,0.0,0,False
FRMPD1,2.0,2,False
TRMT10B,89.0,87,False
EXOSC3,149.0,144,False
DCAF10,91.0,90,False
SLC25A51,35.0,35,False
SHB,0.0,0,False
RP11-113O24.3,0.0,0,False
ALDH1B1,20.0,20,False
IGFBPL1,0.0,0,False
ANKRD18A,10.0,7,False
ANKRD18A-1,0.0,0,False
FAM201A,14.0,14,False
RP11-402N8.1,0.0,0,False
CNTNAP3,0.0,0,False
SPATA31A1,0.0,0,False
FAM74A5,0.0,0,False
RP11-347J14.8,0.0,0,False
RP11-347J14.7,0.0,0,False
SPATA31A2,0.0,0,False
FAM74A1,0.0,0,False
RP11-95H8.5,0.0,0,False
AL353791.1,0.0,0,False
SPATA31A3,0.0,0,False
RP11-395E19.5,0.0,0,False
FAM74A3,0.0,0,False
RP11-395E19.7,0.0,0,False
ZNF658,0.0,0,False
RP11-95K23.6,0.0,0,False
RP11-95K23.5,0.0,0,False
FAM74A2,0.0,0,False
RP11-95K23.3,0.0,0,False
SPATA31A4,0.0,0,False
SPATA31A5,0.0,0,False
FAM74A6,0.0,0,False
RP11-144A16.5,0.0,0,False
RP11-204M4.2,0.0,0,False
RP11-216M21.5,0.0,0,False
RP11-216M21.7,0.0,0,False
ANKRD20A2,0.0,0,False
RP11-146D12.2,0.0,0,False
CBWD7,0.0,0,False
FOXD4L2,0.0,0,False
CYP4F59P,0.0,0,False
ANKRD20A3,0.0,0,False
RP11-327I22.4,0.0,0,False
AL513478.1,0.0,0,False
RP11-327I22.6,0.0,0,False
RP11-327I22.5,0.0,0,False
RP11-327I22.8,0.0,0,False
SPATA31A6,0.0,0,False
CNTNAP3B,0.0,0,False
RP11-175I6.5,0.0,0,False
BX088651.2,0.0,0,False
RP11-475I24.8,0.0,0,False
BX088651.1,0.0,0,False
RP11-475I24.3,0.0,0,False
RP11-160N1.9,0.0,0,False
RP11-160N1.10,0.0,0,False
FAM27C,0.0,0,False
RP11-374M1.5,0.0,0,False
RP11-374M1.4,0.0,0,False
RP11-374M1.3,0.0,0,False
RP11-374M1.2,0.0,0,False
RP11-449H15.2,0.0,0,False
RP11-187C18.5,0.0,0,False
AL354718.1,0.0,0,False
RP11-187C18.2,0.0,0,False
FAM27A,2.0,2,False
FAM27E2,0.0,0,False
RP11-292F9.1,0.0,0,False
RP11-292F9.2,0.0,0,False
FAM27E1,0.0,0,False
FAM27D1,0.0,0,False
RP11-111F5.3,0.0,0,False
RP11-111F5.4,0.0,0,False
RP11-111F5.8,0.0,0,False
RP11-211N8.7,0.0,0,False
RP11-211N8.2,0.0,0,False
AL953854.2,0.0,0,False
RP11-101E5.1,0.0,0,False
FAM74A4,0.0,0,False
SPATA31A7,0.0,0,False
RP11-118H15.1,0.0,0,False
RP11-262H14.1,14.0,14,False
RP11-262H14.3,55.0,54,False
RP11-262H14.4,23.0,22,False
RP11-318K12.2,0.0,0,False
RP11-381O7.3,0.0,0,False
RP11-38P6.1,0.0,0,False
FAM27E3,0.0,0,False
FAM27B,0.0,0,False
BX649567.1,0.0,0,False
ANKRD20A1,0.0,0,False
RP11-195B21.3,0.0,0,False
RP11-149F8.5,0.0,0,False
RP11-764K9.1,3.0,3,False
RP11-87H9.3,0.0,0,False
RP11-58A12.3,0.0,0,False
BX255923.3,0.0,0,False
FOXD4L6,0.0,0,False
CBWD6,21.0,21,False
BX255923.1,0.0,0,False
CR769776.1,0.0,0,False
ANKRD20A4,1.0,1,False
AL445665.1,0.0,0,False
FOXD4L5,0.0,0,False
FOXD4L4,0.0,0,False
CBWD5,40.0,40,False
AL591479.1,11.0,11,False
RP11-561O23.8,0.0,0,False
CBWD3,7.0,7,False
AL353608.1,0.0,0,False
FOXD4L3,0.0,0,False
RP11-561O23.5,0.0,0,False
RP11-561O23.7,0.0,0,False
PGM5,1.0,1,False
PGM5-AS1,0.0,0,False
RP11-88I18.2,0.0,0,False
TMEM252,0.0,0,False
RP11-274B18.4,0.0,0,False
RP11-274B18.2,29.0,27,False
PIP5K1B,18.0,18,False
FAM122A,141.0,135,False
RP11-203L2.4,0.0,0,False
PRKACG,0.0,0,False
FXN,202.0,162,False
TJP2,16.0,16,False
AL358113.1,0.0,0,False
FAM189A2,0.0,0,False
APBA1,1.0,1,False
RP11-470P21.2,0.0,0,False
RP11-109D9.4,1.0,1,False
PTAR1,76.0,76,False
C9orf135-AS1,0.0,0,False
C9orf135,0.0,0,False
MAMDC2,0.0,0,False
MAMDC2-AS1,2.0,2,False
SMC5-AS1,2.0,2,False
SMC5,94.0,90,False
KLF9,79.0,75,False
TRPM3,0.0,0,False
RP11-141J10.1,0.0,0,False
RP11-141J10.2,0.0,0,False
TMEM2,82.0,77,False
ABHD17B,88.0,52,False
C9orf85,100.0,99,False
C9orf57,0.0,0,False
GDA,0.0,0,False
RP11-63P12.7,0.0,0,False
RP11-63P12.6,41.0,40,False
ZFAND5,581.0,468,False
TMC1,0.0,0,False
RP11-151D14.1,0.0,0,False
ALDH1A1,31.0,27,False
ANXA1,4273.0,1593,False
RP11-128I7.1,0.0,0,False
RP11-171A24.2,0.0,0,False
RP11-171A24.3,0.0,0,False
RORB,0.0,0,False
TRPM6,0.0,0,False
C9orf40,15.0,14,False
RP11-197P3.4,5.0,5,False
C9orf41,62.0,62,False
NMRK1,294.0,269,False
OSTF1,1140.0,832,False
RP11-470F18.1,0.0,0,False
PCSK5,30.0,29,False
RFK,117.0,111,False
GCNT1,36.0,35,False
PRUNE2,2.0,2,False
PCA3,0.0,0,False
FOXB2,0.0,0,False
VPS13A-AS1,4.0,4,False
VPS13A,115.0,92,False
GNA14,0.0,0,False
RP11-466A17.1,0.0,0,False
GNAQ,57.0,55,False
CEP78,71.0,65,False
PSAT1,15.0,15,False
RP11-165H23.1,0.0,0,False
RP11-375O18.2,0.0,0,False
TLE4,339.0,295,False
RP11-403N16.2,0.0,0,False
RP11-403N16.3,0.0,0,False
RP11-394O9.1,0.0,0,False
RP11-289F5.1,0.0,0,False
TLE1,58.0,55,False
RP11-154D17.1,2.0,2,False
RP11-383M4.2,0.0,0,False
RP11-383M4.6,0.0,0,False
SPATA31D1,0.0,0,False
RP11-15B24.5,0.0,0,False
RP11-15B24.1,0.0,0,False
RP11-15B24.4,0.0,0,False
RASEF,0.0,0,False
RP11-439K3.1,0.0,0,False
FRMD3,8.0,5,False
RP11-439K3.3,1.0,1,False
IDNK,113.0,110,False
UBQLN1,200.0,190,False
RP11-522I20.3,16.0,16,False
GKAP1,18.0,18,False
RP11-575L7.2,0.0,0,False
RP11-575L7.4,0.0,0,False
KIF27,11.0,11,False
C9orf64,46.0,44,False
HNRNPK,2073.0,1332,False
RP11-575L7.8,17.0,11,False
RMI1,10.0,10,False
RP11-158D2.2,0.0,0,False
SLC28A3,0.0,0,False
RP11-380F14.2,0.0,0,False
NTRK2,0.0,0,False
AGTPBP1,96.0,91,False
RP11-202I11.2,0.0,0,False
RP11-213G2.2,0.0,0,False
NAA35,81.0,79,False
GOLM1,26.0,26,False
C9orf153,2.0,2,False
ISCA1,197.0,187,False
ZCCHC6,70.0,67,False
RP11-359J6.1,0.0,0,False
RP11-395D3.1,0.0,0,False
GAS1,1.0,1,False
RP11-276H19.1,0.0,0,False
RP11-276H19.2,0.0,0,False
C9orf170,0.0,0,False
DAPK1,38.0,37,False
CTSL,189.0,146,False
XXyac-YM21GA2.3,0.0,0,False
XXyac-YM21GA2.7,0.0,0,False
XXyac-YM21GA2.4,0.0,0,False
SPATA31E1,0.0,0,False
CDK20,8.0,8,False
SPIN1,64.0,51,False
NXNL2,0.0,0,False
RP13-60M5.2,0.0,0,False
RP11-791O21.5,0.0,0,False
C9orf47,3.0,3,False
S1PR3,7.0,7,False
RP11-82L18.4,0.0,0,False
SHC3,0.0,0,False
CKS2,116.0,104,False
SECISBP2,234.0,217,False
SEMA4D,241.0,227,False
GADD45G,34.0,30,False
RP11-316P17.2,0.0,0,False
RP5-1050E16.2,0.0,0,False
RP5-1050E16.1,0.0,0,False
RP11-406A20.1,0.0,0,False
RP11-406A20.4,0.0,0,False
RP11-389K14.3,0.0,0,False
RP11-555F9.2,0.0,0,False
DIRAS2,0.0,0,False
SYK,240.0,213,False
RP11-367F23.1,0.0,0,False
RP11-367F23.2,0.0,0,False
RP11-305L7.1,6.0,6,False
RP11-305L7.6,0.0,0,False
RP11-305L7.3,6.0,5,False
LINC00484,0.0,0,False
RP11-305L7.7,3.0,3,False
AUH,79.0,78,False
NFIL3,19.0,18,False
RP11-440G5.2,0.0,0,False
ROR2,1.0,1,False
SPTLC1,40.0,37,False
RP11-100G15.10,0.0,0,False
RP11-62C3.6,0.0,0,False
IARS,104.0,99,False
NOL8,97.0,93,False
CENPP,18.0,18,False
OGN,0.0,0,False
OMD,0.0,0,False
ASPN,0.0,0,False
ECM2,1.0,1,False
IPPK,30.0,28,False
BICD2,59.0,57,False
ZNF484,9.0,9,False
FGD3,262.0,245,False
SUSD3,473.0,379,False
RP11-274J16.5,0.0,0,False
C9orf89,345.0,296,False
NINJ1,561.0,416,False
RP11-370F5.4,0.0,0,False
WNK2,0.0,0,False
C9orf129,0.0,0,False
RP11-165J3.5,0.0,0,False
RP11-165J3.6,1.0,1,False
FAM120AOS,139.0,134,False
FAM120A,153.0,108,False
PHF2,20.0,20,False
RP11-53B5.1,0.0,0,False
BARX1,0.0,0,False
RP11-231K24.2,0.0,0,False
PTPDC1,13.0,13,False
RP11-2B6.3,0.0,0,False
RP11-2B6.2,1.0,1,False
MIRLET7DHG,0.0,0,False
ZNF169,24.0,24,False
NUTM2F,0.0,0,False
RP11-307E17.8,1.0,1,False
HIATL1,53.0,53,False
PCAT7,1.0,1,False
FBP2,0.0,0,False
FBP1,203.0,164,False
C9orf3,19.0,19,False
RP11-54O15.3,0.0,0,False
FANCC,4.0,4,False
RP11-80I15.4,0.0,0,False
RP11-435O5.7,0.0,0,False
RP11-435O5.2,0.0,0,False
PTCH1,13.0,13,False
RP11-435O5.6,0.0,0,False
RP11-435O5.5,2.0,2,False
RP11-435O5.4,0.0,0,False
RP11-332M4.1,0.0,0,False
RP11-180I4.2,0.0,0,False
DKFZP434H0512,0.0,0,False
ERCC6L2,42.0,35,False
LINC00092,10.0,10,False
RP11-569G13.2,0.0,0,False
HSD17B3,2.0,2,False
RP11-240L7.4,0.0,0,False
SLC35D2,36.0,36,False
ZNF367,8.0,8,False
HABP4,27.0,27,False
CDC14B,14.0,13,False
AAED1,147.0,137,False
RP11-535M15.1,1.0,1,False
ZNF510,16.0,16,False
ZNF782,18.0,18,False
HIATL2,15.0,15,False
NUTM2G,0.0,0,False
CTSV,2.0,2,False
RP11-498P14.3,0.0,0,False
RP11-498P14.5,9.0,9,False
RP11-498P14.4,0.0,0,False
CCDC180,12.0,12,False
TDRD7,38.0,38,False
TMOD1,4.0,4,False
RP11-244N9.6,0.0,0,False
TSTD2,25.0,25,False
NCBP1,53.0,50,False
RP11-244N9.4,1.0,1,False
XPA,255.0,238,False
RP11-546O6.4,0.0,0,False
RP11-23B15.1,0.0,0,False
FOXE1,0.0,0,False
C9orf156,79.0,79,False
HEMGN,17.0,15,False
ANP32B,1763.0,1181,False
RP11-535C21.3,0.0,0,False
NANS,396.0,311,False
TRIM14,176.0,143,False
CORO2A,26.0,26,False
TBC1D2,38.0,37,False
GABBR2,0.0,0,False
ANKS6,9.0,9,False
GALNT12,5.0,5,False
RP11-92C4.3,1.0,1,False
COL15A1,0.0,0,False
RP11-92C4.6,0.0,0,False
TGFBR1,29.0,27,False
RP11-96L7.2,0.0,0,False
ALG2,85.0,82,False
SEC61B,1216.0,863,False
NAMA,0.0,0,False
RP11-547C13.1,0.0,0,False
RP11-554F20.1,0.0,0,False
NR4A3,20.0,20,False
RP11-60I3.5,8.0,8,False
STX17,104.0,92,False
RP11-60I3.4,0.0,0,False
ERP44,620.0,474,False
INVS,16.0,15,False
TEX10,35.0,35,False
MSANTD3,21.0,21,False
MSANTD3-TMEFF1,0.0,0,False
TMEFF1,0.0,0,False
MURC,1.0,1,False
LPPR1,0.0,0,False
BAAT,0.0,0,False
MRPL50,128.0,125,False
ZNF189,15.0,15,False
ALDOB,0.0,0,False
RP11-490D19.6,0.0,0,False
TMEM246,0.0,0,False
RNF20,78.0,74,False
GRIN3A,1.0,1,False
PPP3R2,0.0,0,False
LINC00587,0.0,0,False
CYLC2,0.0,0,False
RP11-341A22.2,0.0,0,False
RP11-436F21.1,0.0,0,False
RP11-82L2.1,1.0,1,False
SMC2,120.0,58,False
OR13F1,0.0,0,False
OR13C4,0.0,0,False
OR13C3,0.0,0,False
OR13C8,0.0,0,False
OR13C5,0.0,0,False
OR13C2,0.0,0,False
OR13C9,0.0,0,False
OR13D1,0.0,0,False
NIPSNAP3A,205.0,186,False
NIPSNAP3B,6.0,5,False
ABCA1,5.0,5,False
RP11-217B7.2,2.0,2,False
RP11-217B7.3,2.0,2,False
SLC44A1,66.0,61,False
FSD1L,7.0,7,False
RP11-235C23.5,2.0,2,False
FKTN,11.0,11,False
TAL2,0.0,0,False
TMEM38B,92.0,89,False
RP11-6F6.1,0.0,0,False
RP11-308N19.1,4.0,4,False
RP11-540H22.2,0.0,0,False
RP11-308N19.3,0.0,0,False
RP11-308N19.4,1.0,1,False
ZNF462,0.0,0,False
RP11-508N12.4,0.0,0,False
RP11-508N12.2,0.0,0,False
RP11-196I18.4,0.0,0,False
RAD23B,345.0,316,False
RP11-363D24.1,0.0,0,False
KLF4,478.0,320,False
AL162389.1,0.0,0,False
RP11-505C13.1,0.0,0,False
RP11-339N8.1,0.0,0,False
ACTL7B,0.0,0,False
ACTL7A,0.0,0,False
IKBKAP,41.0,41,False
FAM206A,27.0,27,False
CTNNAL1,17.0,14,False
TMEM245,70.0,70,False
FRRS1L,2.0,2,False
EPB41L4B,0.0,0,False
PTPN3,0.0,0,False
PALM2,0.0,0,False
RP11-406O23.2,0.0,0,False
PALM2-AKAP2,0.0,0,False
AKAP2,1.0,1,False
C9orf152,0.0,0,False
TXN,712.0,540,False
TXNDC8,0.0,0,False
SVEP1,0.0,0,False
RP11-410K21.2,0.0,0,False
MUSK,0.0,0,False
LPAR1,0.0,0,False
RP11-202G18.1,0.0,0,False
OR2K2,0.0,0,False
KIAA0368,56.0,54,False
